date,notes,state,url
2020-04-15,http://www.saude.ba.gov.br/wp-content/uploads/2020/04/boletimEpidemiogicoCovid-19_n%C2%BA20_15-04-2020.pdf,BA,http://www.saude.ba.gov.br/2020/04/15/bahia-tem-884-casos-confirmados-de-covid-19/
2020-04-16,atualização do total de casos sem detalhamento por município,BA,http://www.saude.ba.gov.br/2020/04/16/bahia-regista-951-casos-confirmados-de-covid-19-e-chega-ao-31o-obito/
2020-04-16,atualização sobre 32º óbito,BA,http://www.saude.ba.gov.br/2020/04/16/bahia-registra-32-obito-por-covid-19/
2020-04-16,atualização sobre 33º óbito,BA,http://www.saude.ba.gov.br/2020/04/16/bahia-registra-33-obito-por-covid-19/
2020-04-16,http://www.saude.ba.gov.br/wp-content/uploads/2020/04/boletimEpidemiogicoCovid-19_n%C2%BA21_16-04-2020.pdf,BA,http://www.saude.ba.gov.br/2020/04/16/bahia-tem-967-casos-confirmados-de-covid-19/
2020-04-17,"=HYPERLINK(""http://www.saude.ba.gov.br/wp-content/uploads/2020/04/boletimEpidemiogicoCovid-19_nº22_17-04-2020.pdf"",""http://www.saude.ba.gov.br/wp-content/uploads/2020/04/boletimEpidemiogicoCovid-19_nº22_17-04-2020.pdf"")",BA,http://www.saude.ba.gov.br/2020/04/17/bahia-tem-1064-casos-confirmados-de-covid-19/
2020-04-18,http://www.saude.ba.gov.br/wp-content/uploads/2020/04/boletimEpidemiogicoCovid-19_n%C2%BA23_18-04-2020-1.pdf,BA,http://www.saude.ba.gov.br/2020/04/18/bahia-tem-1-200-casos-confirmados-do-covid-19/
2020-04-18,atualização sobre 40º óbito,BA,http://www.saude.ba.gov.br/2020/04/18/73046/
2020-04-19,,BA,http://www.saude.ba.gov.br/2020/04/19/bahia-tem-1-230-casos-confirmados-de-covid-19/
2020-04-19,"=HYPERLINK(""http://www.saude.ba.gov.br/wp-content/uploads/2020/04/boletimEpidemiogicoCovid-19_nº24_19-04-2020.pdf"",""http://www.saude.ba.gov.br/wp-content/uploads/2020/04/boletimEpidemiogicoCovid-19_nº24_19-04-2020.pdf"")",BA,http://www.saude.ba.gov.br/2020/04/19/bahia-registra-1249-casos-confirmados-de-covid-19/
2020-04-20,http://www.saude.ba.gov.br/wp-content/uploads/2020/04/boletimEpidemiogicoCovid-19_n%C2%BA25_20-04-2020.pdf,BA,http://www.saude.ba.gov.br/2020/04/20/bahia-tem-1-377-confirmacoes-de-covid-19/
2020-04-21,http://www.saude.ba.gov.br/wp-content/uploads/2020/04/boletimEpidemiogicoCovid-19_n%C2%BA26_21-04-2020.pdf,BA,http://www.saude.ba.gov.br/2020/04/21/bahia-tem-1-504-casos-confirmados-de-covid-19/
2020-04-22,"=HYPERLINK(""http://www.saude.ba.gov.br/wp-content/uploads/2020/04/boletimEpidemiogicoCovid-19_nº27_22-04-2020.pdf"",""http://www.saude.ba.gov.br/wp-content/uploads/2020/04/boletimEpidemiogicoCovid-19_nº27_22-04-2020.pdf"")",BA,http://www.saude.ba.gov.br/2020/04/22/bahia-tem-1-645-casos-confirmados-de-covid-19/
2020-04-23,"=HYPERLINK(""http://www.saude.ba.gov.br/wp-content/uploads/2020/04/boletimEpidemiogicoCovid-19_nº28_23-04-2020_final.pdf"",""http://www.saude.ba.gov.br/wp-content/uploads/2020/04/boletimEpidemiogicoCovid-19_nº28_23-04-2020_final.pdf"")",BA,http://www.saude.ba.gov.br/2020/04/23/bahia-registra-9-obitos-por-covid-19-em-24-horas-com-total-1-845-casos-confirmados/
2020-04-24,http://www.saude.ba.gov.br/wp-content/uploads/2020/04/BOLETIM_ELETRONICO_24-04-2020.pdf,BA,http://www.saude.ba.gov.br/2020/04/24/bahia-tem-1-979-casos-confirmados-de-covid-19-e-67-obitos/
2020-04-25,http://www.saude.ba.gov.br/wp-content/uploads/2020/04/BOLETIM_ELETRONICO_25-04-2020.pdf,BA,http://www.saude.ba.gov.br/2020/04/25/bahia-tem-2-116-casos-confirmados-de-covid-19-e-72-obitos/
2020-04-26,http://www.saude.ba.gov.br/wp-content/uploads/2020/04/BOLETIM_ELETRONICO_26-04-2020.pdf,BA,http://www.saude.ba.gov.br/2020/04/26/laboratorio-central-de-saude-publica-da-bahia-analisa-mais-de-15-mil-amostras-de-covid-19-em-menos-de-60-dias/
2021-06-18,Dados totais coletados da Secretaria Estadual de Saúde,BA,https://docs.google.com/spreadsheets/d/17mmfgPAcVCeHW3548BlFtuurAvF3jeffRVO1NW7rVgQ/export?format=csv
2021-06-17,Dados totais coletados da Secretaria Estadual de Saúde,BA,https://docs.google.com/spreadsheets/d/17mmfgPAcVCeHW3548BlFtuurAvF3jeffRVO1NW7rVgQ/export?format=csv
2021-06-16,Dados totais coletados da Secretaria Estadual de Saúde,BA,https://docs.google.com/spreadsheets/d/17mmfgPAcVCeHW3548BlFtuurAvF3jeffRVO1NW7rVgQ/export?format=csv
2021-06-15,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-06-15,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/06/BOLETIM_ELETRONICO_BAHIAN_448___15062021.pdf
2021-06-14,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-06-14,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/06/BOLETIM_ELETRONICO_BAHIAN_447___14062021.pdf
2021-06-13,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-06-12,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-06-11,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-06-10,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-06-10,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/06/BOLETIM_ELETRONICO_BAHIAN_443___10062021.pdf
2021-06-09,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-06-08,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-06-07,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-06-06,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-06-06,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/06/BOLETIM_ELETRONICO_BAHIAN_436___06062021.pdf
2021-06-05,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-06-04,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-06-03,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-06-03,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/06/BOLETIM_ELETRONICO_BAHIAN_436___03062021.pdf
2021-06-02,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-06-01,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-05-31,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-05-30,Dados totais coletados da Secretaria Estadual de Saúde,BA,https://docs.google.com/spreadsheets/d/17mmfgPAcVCeHW3548BlFtuurAvF3jeffRVO1NW7rVgQ/export?format=csv
2021-05-29,Dados totais coletados da Secretaria Estadual de Saúde,BA,https://docs.google.com/spreadsheets/d/17mmfgPAcVCeHW3548BlFtuurAvF3jeffRVO1NW7rVgQ/export?format=csv
2021-05-28,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-05-27,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-05-26,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-05-25,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-05-24,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-05-23,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-05-22,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-05-21,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-05-20,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-05-19,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/05/BOLETIM_ELETRONICO_BAHIAN_421___19052021.pdf
2021-05-19,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-05-18,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-05-18,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/05/BOLETIM_ELETRONICO_BAHIAN_420___18052021.pdf
2021-05-17,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-05-17,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/05/BOLETIM_ELETRONICO_BAHIAN_419___17052021.pdf
2021-05-16,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-05-15,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-05-14,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-05-14,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/05/BOLETIM_ELETRONICO_BAHIAN_416___14052021.pdf
2021-05-13,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-05-12,Dados totais coletados da Secretaria Estadual de Saúde,BA,https://docs.google.com/spreadsheets/d/17mmfgPAcVCeHW3548BlFtuurAvF3jeffRVO1NW7rVgQ/export?format=csv
2021-05-11,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-05-11,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/05/BOLETIM_ELETRONICO_BAHIAN_413___11052021.pdf
2021-05-10,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-05-09,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-05-08,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-05-08,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/05/BOLETIM_ELETRONICO_BAHIAN_410___08052021.pdf
2021-05-07,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-05-07,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/05/BOLETIM_ELETRONICO_BAHIAN_409___07052021.pdf
2021-05-06,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-05-05,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-05-04,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-05-04,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/05/BOLETIM_ELETRONICO_BAHIAN_406___04052021.pdf
2021-05-03,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-05-03,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/05/BOLETIM_ELETRONICO_BAHIAN_405___03052021.pdf
2021-05-02,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-05-02,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/05/BOLETIM_ELETRONICO_BAHIAN_404___02052021.pdf
2021-05-01,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-04-30,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-04-30,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/04/BOLETIM_ELETRONICO_BAHIAN_402___30042021.pdf
2021-04-29,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-04-29,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/04/BOLETIM_ELETRONICO_BAHIAN_401___29042021.pdf
2021-04-28,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-04-27,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-04-27,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/04/BOLETIM_ELETRONICO_BAHIAN_399___27042021.pdf
2021-04-26,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-04-25,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-04-25,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/04/BOLETIM_ELETRONICO_BAHIAN_397___25042021.pdf
2021-04-24,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-04-23,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-04-23,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/04/BOLETIM_ELETRONICO_BAHIAN_395___23042021.pdf
2021-04-22,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-04-21,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-04-21,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/04/BOLETIM_ELETRONICO_BAHIAN_393___21042021.pdf
2021-04-20,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-04-20,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/04/BOLETIM_ELETRONICO_BAHIAN_392___20042021.pdf
2021-04-19,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-04-18,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-04-18,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/04/BOLETIM_ELETRONICO_BAHIAN_390___18042021.pdf
2021-04-17,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-04-17,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/04/BOLETIM_ELETRONICO_BAHIAN_389___17042021.pdf
2021-04-16,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-04-15,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-04-14,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-04-14,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/04/BOLETIM_ELETRONICO_BAHIAN_386___14042021.pdf
2021-04-13,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-04-13,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/04/BOLETIM_ELETRONICO_BAHIAN_385___13042021.pdf
2021-04-12,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-04-12,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/04/BOLETIM_ELETRONICO_BAHIAN_384___12042021.pdf
2021-04-11,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-04-10,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/04/BOLETIM_ELETRONICO_BAHIAN_382___10042021.pdf
2021-04-10,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-04-09,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-04-08,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-04-07,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-04-06,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-04-05,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-04-05,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/04/BOLETIM_ELETRONICO_BAHIAN_377___05042021.pdf
2021-04-04,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-04-04,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/04/BOLETIM_ELETRONICO_BAHIAN_376___04042021.pdf
2021-04-03,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-04-02,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-04-02,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/04/BOLETIM_ELETRONICO_BAHIAN_374___02042021.pdf
2021-04-01,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-03-31,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-03-30,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-03-29,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-03-28,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/03/BOLETIM_ELETRONICO_BAHIAN_369___28032021.pdf
2021-03-27,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-03-27,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/03/BOLETIM_ELETRONICO_BAHIAN_368___27032021.pdf
2021-03-26,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-03-26,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/03/BOLETIM_ELETRONICO_BAHIAN_367___26032021.pdf
2021-03-25,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-03-24,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-03-23,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-03-23,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/03/BOLETIM_ELETRONICO_BAHIAN_364___23032021.pdf
2021-03-22,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-03-22,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/03/BOLETIM_ELETRONICO_BAHIAN_363___22032021.pdf
2021-03-21,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-03-20,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/03/BOLETIM_ELETRONICO_BAHIAN_361___20032021.pdf
2021-03-20,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-03-19,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/03/BOLETIM_ELETRONICO_BAHIAN_360___19032021.pdf
2021-03-19,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-03-18,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-03-17,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-03-16,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/03/BOLETIM_ELETRONICO_BAHIAN_357___16032021.pdf
2021-03-16,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-03-15,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-03-15,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/03/BOLETIM_ELETRONICO_BAHIAN_356___15032021.pdf
2021-03-14,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-03-13,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-03-12,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-03-11,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-03-11,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/03/BOLETIM_ELETRONICO_BAHIAN_352___11032021.pdf
2021-03-10,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-03-10,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/03/BOLETIM_ELETRONICO_BAHIAN_351___10032021.pdf
2021-03-09,,BA,http://www.saude.ba.gov.br/2021/03/09/bahia-registra-4-650-novos-casos-de-covid-19-e-mais-103-obitos-pela-doenca/
2021-03-08,,BA,http://www.saude.ba.gov.br/2021/03/08/bahia-registra-1-413-novos-casos-de-covid-19-e-mais-102-obitos-pela-doenca/
2021-03-07,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-03-07,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/03/BOLETIM_ELETRONICO_BAHIAN_348___07032021.pdf
2021-03-06,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-03-05,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-03-05,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/03/BOLETIM_ELETRONICO_BAHIAN_347___05032021.pdf
2021-03-04,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-03-03,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-03-02,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-03-01,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-03-01,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/03/BOLETIM_ELETRONICO_BAHIAN_342___01032021.pdf
2021-02-28,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-02-28,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/02/BOLETIM_ELETRONICO_BAHIAN_341___28022021.pdf
2021-02-27,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/02/BOLETIM_ELETRONICO_BAHIAN_340___27022021.pdf
2021-02-27,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-02-26,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-02-26,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/02/BOLETIM_ELETRONICO_BAHIAN_339___26022021.pdf
2021-02-25,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-02-24,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-02-24,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/02/BOLETIM_ELETRONICO_BAHIAN_337___24022021.pdf
2021-02-23,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-02-23,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/02/BOLETIM_ELETRONICO_BAHIAN_336___23022021.pdf
2021-02-22,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-02-22,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/02/BOLETIM_ELETRONICO_BAHIAN_335___22022021.pdf
2021-02-21,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-02-21,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/02/BOLETIM_ELETRONICO_BAHIAN_334___21022021.pdf
2021-02-20,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/02/BOLETIM_ELETRONICO_BAHIAN_333___20022021.pdf
2021-02-20,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-02-19,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-02-18,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-02-17,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-02-16,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-02-15,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-02-14,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-02-13,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/02/BOLETIM_ELETRONICO_BAHIAN_326___13022021.pdf
2021-02-13,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-02-12,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/02/BOLETIM_ELETRONICO_BAHIAN_325___12022021.pdf
2021-02-12,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-02-11,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/02/BOLETIM_ELETRONICO_BAHIAN_324___11022021.pdf
2021-02-11,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-02-10,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-02-10,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/02/BOLETIM_ELETRONICO_BAHIA_323___10-02-2021.pdf
2021-02-09,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/02/BOLETIM_ELETRONICO_BAHIAN_322___09022021.pdf
2021-02-09,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-02-08,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-02-07,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-02-06,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-02-05,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/02/BOLETIM_ELETRONICO_BAHIAN_318___05022021.pdf
2021-02-04,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-02-03,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-02-03,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/02/BOLETIM_ELETRONICO_BAHIAN_316___03022021.pdf
2021-02-02,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-02-01,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-01-31,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-01-31,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/01/BOLETIM_ELETRONICO_BAHIAN_313___31012021.pdf
2021-01-30,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-01-30,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/01/BOLETIM_ELETRONICO_BAHIAN_312___30012021.pdf
2021-01-29,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/01/BOLETIM_ELETRONICO_BAHIAN_311___29012021.pdf
2021-01-29,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-01-28,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/01/BOLETIM_ELETRONICO_BAHIAN_310___28012021.pdf
2021-01-28,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-01-27,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/01/BOLETIM_ELETRONICO_BAHIAN_309___27012021.pdf
2021-01-27,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-01-26,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-01-25,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/01/BOLETIM_ELETRONICO_BAHIAN_307___25012021.pdf
2021-01-25,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-01-24,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-01-24,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/01/BOLETIM_ELETRONICO_BAHIAN_306___24012021.pdf
2021-01-23,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-01-22,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-01-22,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/01/BOLETIM_ELETRONICO_BAHIAN_304___22012021.pdf
2021-01-21,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/01/BOLETIM_ELETRONICO_BAHIAN_303___21012021.pdf
2021-01-20,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/01/BOLETIM_ELETRONICO_BAHIAN_302___20012021.pdf
2021-01-19,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/01/BOLETIM_ELETRONICO_BAHIAN_301___19012021-1.pdf
2021-01-19,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-01-18,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-01-17,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-01-17,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/01/BOLETIM_ELETRONICO_BAHIAN_299___17012021.pdf
2021-01-16,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/01/BOLETIM_ELETRONICO_BAHIAN_298___16012021.pdf
2021-01-15,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-01-14,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/01/BOLETIM_ELETRONICO_BAHIAN_296___14012021.pdf
2021-01-14,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-01-13,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/01/BOLETIM_ELETRONICO_BAHIAN_295___13012021.pdf
2021-01-12,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-01-11,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/01/BOLETIM_ELETRONICO_BAHIAN_293___11012021.pdf
2021-01-11,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-01-10,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/01/BOLETIM_ELETRONICO_BAHIAN_292___10012021.pdf
2021-01-10,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-01-09,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-01-08,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-01-07,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/01/BOLETIM_ELETRONICO_BAHIAN_289___07012021.pdf
2021-01-07,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-01-06,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-01-05,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-01-04,,BA,https://bi.saude.ba.gov.br/transparencia/
2021-01-03,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/01/BOLETIM_ELETRONICO_BAHIAN_285___03012021.pdf
2021-01-02,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/01/BOLETIM_ELETRONICO_BAHIAN_284___02012021.pdf
2021-01-01,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2021/01/BOLETIM_ELETRONICO_BAHIAN_283___01012021.pdf
2020-12-31,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2020/12/BOLETIM_ELETRONICO_BAHIAN_282___31122020.pdf
2020-12-30,,BA,https://bi.saude.ba.gov.br/transparencia/
2020-12-29,,BA,http://www.saude.ba.gov.br/wp-content/uploads/2020/12/BOLETIM_ELETRONICO_BAHIAN_280___29122020.pdf
2020-12-28,,BA,https://bi.saude.ba.gov.br/transparencia/
2020-12-27,,BA,https://bi.saude.ba.gov.br/transparencia/
